match_id,season,date,n_nodes,n_edges,total_passes,density,weighted_clustering,aspl_weighted,aspl_unweighted,scc_size,strongly_connected,algebraic_connectivity,spectral_radius,windeg_mean,windeg_var,windeg_skew,windeg_gini,woutdeg_mean,woutdeg_var,woutdeg_skew,woutdeg_gini,betw_mean,betw_var,betw_skew,betw_gini,eig_mean,eig_var,eig_skew,eig_gini,pagerank_mean,pagerank_var,pagerank_skew,pagerank_gini,triad_003,triad_012,triad_102,triad_021D,triad_021U,triad_021C,triad_111D,triad_111U,triad_030T,triad_030C,triad_201,triad_120D,triad_120U,triad_120C,triad_210,triad_300,team,competition
7529,WC2018,2018-06-16,11,81,232,0.7363636363636363,0.21093712217691166,0.44546897546897546,1.2636363636363637,11,1,18.024262639130512,24.026357586293845,21.09090909090909,46.80991735537189,0.5139417518026932,0.17633228840125392,21.09090909090909,84.44628099173553,0.2888473986454855,0.24608150470219448,0.07575757575757576,0.006718702173247629,1.1060640214158044,0.553939393939394,0.27758387387950595,0.013856283871137435,0.3905960117962569,0.2387197082900574,0.09090909090909091,0.0004708195423253477,-0.17406350369643936,0.130576618953526,0.0,0.006060606060606061,0.06060606060606061,0.0,0.0,0.024242424242424242,0.06666666666666667,0.06666666666666667,0.012121212121212121,0.0,0.14545454545454545,0.030303030303030304,0.04242424242424243,0.030303030303030304,0.2787878787878788,0.23636363636363636,Croatia,WC2018
7532,WC2018,2018-06-16,11,65,155,0.5909090909090909,0.13214731364418528,0.6720995670995671,1.4090909090909092,11,1,7.134182923838932,17.450352355040437,14.090909090909092,41.53719008264463,-0.12959331015356862,0.25806451612903225,14.090909090909092,55.35537190082644,0.4363731143583646,0.2768328445747801,0.09393939393939395,0.013251709009284768,1.3151366615191107,0.621700879765396,0.26722831345291254,0.019498119398202833,0.035840015288890734,0.29132128956347025,0.09090909090909091,0.0012956087382981977,-0.1550912574440466,0.22533963235769683,0.01818181818181818,0.05454545454545454,0.06060606060606061,0.024242424242424242,0.030303030303030304,0.05454545454545454,0.09696969696969697,0.15151515151515152,0.012121212121212121,0.0,0.12121212121212122,0.012121212121212121,0.030303030303030304,0.07878787878787878,0.12727272727272726,0.12727272727272726,Denmark,WC2018
7530,WC2018,2018-06-16,11,80,286,0.7272727272727273,0.128133455590654,0.4127016922471468,1.2727272727272727,11,1,19.775556598516108,30.529078461960776,26.0,113.27272727272727,0.3474815495363887,0.22886204704386537,26.0,204.54545454545453,-0.22561043667304598,0.3070565797838527,0.0893939393939394,0.013515457606366698,1.1624645076065945,0.657421674370827,0.27478009974923645,0.015404987690890593,-0.0023039924715020895,0.25423691270701143,0.0909090909090909,0.0010452320818323407,0.5560569258298481,0.19577111527311652,0.006060606060606061,0.01818181818181818,0.06060606060606061,0.012121212121212121,0.0,0.012121212121212121,0.07878787878787878,0.07272727272727272,0.0,0.0,0.19393939393939394,0.012121212121212121,0.03636363636363636,0.024242424242424242,0.18181818181818182,0.2909090909090909,France,WC2018
7531,WC2018,2018-06-16,11,48,71,0.43636363636363634,0.15220220768579226,1.1719696969696969,1.6818181818181819,11,1,4.4034729674002415,7.438937135580243,6.454545454545454,10.429752066115702,0.2200209478181229,0.2765685019206148,6.454545454545454,8.611570247933884,0.30503226693369445,0.2586427656850192,0.09989898989898992,0.009220179346778674,0.9270628036080842,0.5156111162177901,0.2723939205335142,0.01671064296547248,0.03558997776760201,0.2680714410369507,0.0909090909090909,0.002095078821659957,0.3293912199505835,0.28339226526544015,0.03636363636363636,0.18181818181818182,0.10303030303030303,0.05454545454545454,0.04242424242424243,0.07272727272727272,0.12121212121212122,0.08484848484848485,0.048484848484848485,0.012121212121212121,0.09090909090909091,0.030303030303030304,0.006060606060606061,0.024242424242424242,0.06060606060606061,0.030303030303030304,Iceland,WC2018
7529,WC2018,2018-06-16,11,72,213,0.6545454545454545,0.16137029528023994,0.4709668109668109,1.3454545454545455,11,1,14.67194452907298,24.114223995818357,19.363636363636363,85.86776859504134,0.7525814798860077,0.26205719163465657,19.363636363636363,144.7768595041322,1.0157667731221582,0.3311993171148102,0.10319865319865319,0.02986911766373046,2.132959550975641,0.7269761233872163,0.2674174266313818,0.019397010842940453,0.6101787802123747,0.28830079836601374,0.09090909090909091,0.0015852066761251231,1.123508818410299,0.2337159489708751,0.0,0.05454545454545454,0.024242424242424242,0.030303030303030304,0.024242424242424242,0.048484848484848485,0.05454545454545454,0.09090909090909091,0.048484848484848485,0.030303030303030304,0.08484848484848485,0.006060606060606061,0.07272727272727272,0.024242424242424242,0.24242424242424243,0.16363636363636364,Nigeria,WC2018
7532,WC2018,2018-06-16,11,58,101,0.5272727272727272,0.19262922817524525,0.7849999999999999,1.3666666666666667,10,0,1.0041079156576043,11.02750149209139,9.181818181818182,26.876033057851238,0.37756897509770326,0.31503150315031503,9.181818181818182,18.33057851239669,-0.1182100247031067,0.2466246624662467,0.0818181818181818,0.013868822909226952,2.113243281391088,0.6479610924055372,0.2746870655400592,0.015456106934082125,-0.36936378537793063,0.2498901907629727,0.09090909090909093,0.0018504538805444567,0.17075949573100524,0.26797524393914407,0.048484848484848485,0.10303030303030303,0.18181818181818182,0.024242424242424242,0.01818181818181818,0.024242424242424242,0.09696969696969697,0.04242424242424243,0.024242424242424242,0.0,0.11515151515151516,0.012121212121212121,0.03636363636363636,0.030303030303030304,0.15757575757575756,0.08484848484848485,Peru,WC2018
7533,WC2018,2018-06-17,11,76,304,0.6909090909090909,0.13494326754950817,0.37632826769190403,1.309090909090909,11,1,11.662564473897495,33.33170776617128,27.636363636363637,155.68595041322314,0.10580049643874792,0.24940191387559807,27.636363636363637,186.0495867768595,-0.0727524569415411,0.2799043062200959,0.10202020202020202,0.009193449647995105,0.2921880635947621,0.523852385238524,0.26602462403236443,0.02013999031753007,0.2588716154288888,0.30239562466051373,0.09090909090909093,0.0012581102707424476,0.06740211634238556,0.21499095822688807,0.0,0.01818181818181818,0.07272727272727272,0.012121212121212121,0.01818181818181818,0.01818181818181818,0.10303030303030303,0.10303030303030303,0.01818181818181818,0.006060606060606061,0.10909090909090909,0.006060606060606061,0.030303030303030304,0.03636363636363636,0.22424242424242424,0.22424242424242424,Brazil,WC2018
7535,WC2018,2018-06-17,11,72,159,0.6545454545454545,0.17630921785302942,0.6280303030303029,1.3636363636363635,11,1,9.077688918563396,16.196192995425772,14.454545454545455,28.97520661157025,-0.5412834935010123,0.2069754145225844,14.454545454545455,29.88429752066116,-0.5443944518626397,0.21154945683247584,0.08316498316498316,0.006920098856125792,0.8539820115319764,0.5347810084652191,0.28375601653005333,0.010391613992086992,-0.46491517187469283,0.2019990019161566,0.09090909090909091,0.0009629219661913977,-0.37272957471288093,0.19165266036596584,0.006060606060606061,0.030303030303030304,0.07878787878787878,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.10303030303030303,0.10909090909090909,0.030303030303030304,0.0,0.09696969696969697,0.04242424242424243,0.024242424242424242,0.048484848484848485,0.2,0.17575757575757575,Costa Rica,WC2018
7534,WC2018,2018-06-17,11,80,297,0.7272727272727273,0.12911951752426234,0.3857166159199652,1.2818181818181817,11,1,11.268796413983027,32.67591770630667,27.0,184.1818181818182,-0.1887576400372139,0.2852770125497399,27.0,151.27272727272728,-0.32453775748012587,0.25528007346189163,0.10252525252525252,0.010456586062646671,0.9633598412207606,0.5257501119570087,0.2710675956656423,0.017431449489138783,-0.056974195980565065,0.2784647696663276,0.09090909090909091,0.001587156513285127,-0.19654454511732006,0.24936757770294626,0.0,0.012121212121212121,0.09696969696969697,0.012121212121212121,0.012121212121212121,0.006060606060606061,0.06060606060606061,0.08484848484848485,0.006060606060606061,0.0,0.09696969696969697,0.030303030303030304,0.01818181818181818,0.048484848484848485,0.22424242424242424,0.2909090909090909,Germany,WC2018
7534,WC2018,2018-06-17,11,71,172,0.6454545454545455,0.1935020330441234,0.5517316017316017,1.3545454545454545,11,1,13.107073022440751,17.89493587327209,15.636363636363637,31.322314049586783,-0.07136009555140847,0.1997885835095139,15.636363636363637,36.049586776859506,-0.14233042067978555,0.2156448202959831,0.10555555555555557,0.00973063973063973,0.8671019572484886,0.5045672031317965,0.2773089059240723,0.014008861604284944,-0.04036490588044132,0.23127291448532916,0.09090909090909091,0.000850653189350923,-0.11938015471606443,0.17969857849922688,0.006060606060606061,0.024242424242424242,0.10303030303030303,0.01818181818181818,0.006060606060606061,0.01818181818181818,0.09090909090909091,0.14545454545454545,0.01818181818181818,0.006060606060606061,0.10303030303030303,0.024242424242424242,0.024242424242424242,0.048484848484848485,0.20606060606060606,0.15757575757575756,Mexico,WC2018
7535,WC2018,2018-06-17,11,67,243,0.6090909090909091,0.147374622199927,0.44583530106257374,1.4181818181818182,11,1,6.061905818563615,28.033911077976516,22.09090909090909,105.17355371900825,-0.5716617659179067,0.25664047886270125,22.09090909090909,145.71900826446281,-0.045177954364906875,0.30826786382341953,0.12424242424242425,0.01692072237526783,0.4909637328942771,0.5691056910569108,0.26158545785249737,0.02248213914919025,-0.05368636053493513,0.32195885889711806,0.09090909090909093,0.001059425687399319,-0.8655457794630783,0.19475851149794376,0.01818181818181818,0.07272727272727272,0.11515151515151516,0.0,0.01818181818181818,0.01818181818181818,0.10303030303030303,0.07272727272727272,0.006060606060606061,0.006060606060606061,0.12121212121212122,0.03636363636363636,0.06060606060606061,0.03636363636363636,0.19393939393939394,0.12121212121212122,Serbia,WC2018
7533,WC2018,2018-06-17,11,80,261,0.7272727272727273,0.11551100153998478,0.42465140123034856,1.2818181818181817,11,1,13.584850648028063,29.909851471312802,23.727272727272727,108.92561983471073,0.18276948504497112,0.24660397074190188,23.727272727272727,177.28925619834712,0.4823423606401709,0.31417624521072796,0.09494949494949495,0.009054178145087237,0.986315225530841,0.5338491295938106,0.2625581582836753,0.021972304427775403,0.4921420556287605,0.3156297722880823,0.09090909090909091,0.0009429777536209117,-0.31196063258518386,0.1898949239976233,0.0,0.030303030303030304,0.048484848484848485,0.0,0.012121212121212121,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.006060606060606061,0.0,0.08484848484848485,0.024242424242424242,0.030303030303030304,0.06060606060606061,0.24848484848484848,0.2727272727272727,Switzerland,WC2018
7536,WC2018,2018-06-18,11,83,328,0.7545454545454545,0.08821906840657565,0.3612004305854573,1.2454545454545454,11,1,17.705824080184662,39.57416190101467,29.818181818181817,196.51239669421486,0.6247397864764818,0.2583148558758315,29.818181818181817,365.05785123966945,0.6668831571366277,0.3519955654101996,0.1075757575757576,0.018093561881440675,1.1620094749526668,0.6376440460947501,0.2531632156209226,0.026817477165565193,0.7030149483202096,0.3533470415371083,0.09090909090909091,0.0008802357490841073,0.1721887898560981,0.1795344346662482,0.0,0.0,0.030303030303030304,0.01818181818181818,0.006060606060606061,0.01818181818181818,0.06060606060606061,0.07878787878787878,0.006060606060606061,0.0,0.08484848484848485,0.024242424242424242,0.04242424242424243,0.06666666666666667,0.3090909090909091,0.2545454545454545,Belgium,WC2018
7537,WC2018,2018-06-18,11,33,55,0.3,0.15295751194676357,1.5133333333333334,2.0090909090909093,11,1,1.645667585504812,7.23024050943948,5.0,9.272727272727273,0.9272323446059086,0.3206611570247935,5.0,12.727272727272727,0.6607211803280646,0.3735537190082645,0.14343434343434344,0.018835492976907123,0.6599560639307238,0.5279556124626548,0.2398883337014008,0.0333626782630563,0.3753012239866909,0.4287226284215244,0.09090909090909091,0.001441326597285756,1.2725861990584242,0.21515977316507495,0.17575757575757575,0.2727272727272727,0.1696969696969697,0.04242424242424243,0.030303030303030304,0.04242424242424243,0.06666666666666667,0.06666666666666667,0.0,0.024242424242424242,0.030303030303030304,0.0,0.012121212121212121,0.024242424242424242,0.03636363636363636,0.006060606060606061,England,WC2018
7536,WC2018,2018-06-18,11,67,179,0.6090909090909091,0.15616223135475374,0.6669182080545716,1.4090909090909092,11,1,2.1392912602637986,19.26288684321078,16.272727272727273,47.83471074380166,-0.4340871947303448,0.22752666328085325,16.272727272727273,69.47107438016529,-0.22395550655725818,0.29151853732859334,0.10959595959595961,0.012177838996020818,0.7781122975455947,0.5471302890657728,0.27478851667387155,0.01540036201326435,-0.4547323666099376,0.2487463933874987,0.0909090909090909,0.0012594808248350636,-0.2256131626254087,0.21107397496492908,0.03636363636363636,0.06060606060606061,0.12121212121212122,0.006060606060606061,0.024242424242424242,0.030303030303030304,0.06060606060606061,0.09696969696969697,0.012121212121212121,0.006060606060606061,0.07272727272727272,0.024242424242424242,0.01818181818181818,0.06666666666666667,0.20606060606060606,0.15757575757575756,Panama,WC2018
7538,WC2018,2018-06-18,11,40,61,0.36363636363636365,0.1161643061478248,1.3146969696969697,1.7818181818181817,11,1,4.493960642409894,6.874617946152487,5.545454545454546,7.702479338842974,1.597175657986187,0.24739195230998523,5.545454545454546,12.429752066115702,0.7644106995627415,0.3487332339791358,0.11043771043771043,0.014278134884195482,1.34074597855936,0.5360310421286032,0.2562156843406671,0.025262614006934546,1.0110193690068985,0.3247226712321034,0.09090909090909091,0.0013139892025093866,0.6644480836690795,0.21747354491014192,0.08484848484848485,0.2545454545454545,0.09090909090909091,0.03636363636363636,0.03636363636363636,0.10303030303030303,0.09696969696969697,0.10909090909090909,0.024242424242424242,0.012121212121212121,0.03636363636363636,0.006060606060606061,0.012121212121212121,0.048484848484848485,0.03636363636363636,0.012121212121212121,South Korea,WC2018
7538,WC2018,2018-06-18,11,46,102,0.41818181818181815,0.1910694637227823,1.1281818181818182,1.7636363636363637,11,1,2.7100454029998002,12.866497324328723,9.272727272727273,29.107438016528928,0.16256003516980297,0.3262032085561497,9.272727272727273,44.01652892561984,0.2436346553474358,0.4046345811051695,0.13434343434343435,0.017939495969799005,0.6271975153165515,0.5454545454545456,0.2505801968512312,0.028118655855089145,0.014584030987364596,0.37609407214508006,0.09090909090909093,0.0017445629062423135,-0.1092769287522483,0.26093327182077775,0.10909090909090909,0.16363636363636364,0.20606060606060606,0.030303030303030304,0.012121212121212121,0.05454545454545454,0.03636363636363636,0.13333333333333333,0.006060606060606061,0.0,0.08484848484848485,0.006060606060606061,0.0,0.006060606060606061,0.08484848484848485,0.06666666666666667,Sweden,WC2018
7537,WC2018,2018-06-18,11,27,40,0.24545454545454545,0.12632796343024189,1.4444444444444444,2.0555555555555554,10,0,0.9432941285998034,4.396766688574697,3.6363636363636362,2.4132231404958677,-0.4004250207155287,0.23636363636363655,3.6363636363636362,3.867768595041323,-0.2755722128683026,0.30000000000000004,0.12744107744107744,0.007992154995521998,0.2714279684651487,0.3965413714422963,0.2725733550831058,0.016612857007830033,-0.5362462249626403,0.26323261134258735,0.09090909090909091,0.0013662968799352025,0.1429271836111018,0.2288021841056529,0.22424242424242424,0.3393939393939394,0.12727272727272726,0.03636363636363636,0.01818181818181818,0.07878787878787878,0.04242424242424243,0.048484848484848485,0.0,0.01818181818181818,0.024242424242424242,0.006060606060606061,0.012121212121212121,0.006060606060606061,0.01818181818181818,0.0,Tunisia,WC2018
7541,WC2018,2018-06-19,11,61,123,0.5545454545454546,0.16584129991882524,0.7708225108225107,1.4545454545454546,11,1,6.269886683613093,12.714060344041929,11.181818181818182,29.2396694214876,0.06238236352895655,0.27494456762749464,11.181818181818182,28.512396694214882,0.511642186139519,0.2675535846267554,0.10757575757575757,0.020742271196816653,1.4671747681825498,0.6564233888177551,0.2786820385345365,0.01324541230732604,0.12935389455957447,0.23620303844997048,0.09090909090909091,0.0012685881051561663,0.05545282868819352,0.22238358083172893,0.03636363636363636,0.07272727272727272,0.12121212121212122,0.01818181818181818,0.012121212121212121,0.048484848484848485,0.14545454545454545,0.09090909090909091,0.0,0.006060606060606061,0.11515151515151516,0.024242424242424242,0.012121212121212121,0.048484848484848485,0.16363636363636364,0.08484848484848485,Colombia,WC2018
7540,WC2018,2018-06-19,11,73,207,0.6636363636363637,0.2244529507659127,0.5869264069264069,1.3727272727272728,11,1,2.1531350788684853,20.87309895726874,18.818181818181817,51.05785123966942,-1.1501127945873504,0.2011418533157665,18.818181818181817,63.421487603305785,-0.7979764612804521,0.23012736056214322,0.11161616161616163,0.008335884093459851,0.08886409140258172,0.4615384615384617,0.2826462268914208,0.011020201333134359,-1.35903535214403,0.19185085599748763,0.09090909090909091,0.0008479492066932457,-1.2291591349972788,0.1671313207095615,0.006060606060606061,0.06666666666666667,0.11515151515151516,0.012121212121212121,0.012121212121212121,0.01818181818181818,0.03636363636363636,0.06666666666666667,0.006060606060606061,0.0,0.07272727272727272,0.06666666666666667,0.030303030303030304,0.08484848484848485,0.18181818181818182,0.22424242424242424,Egypt,WC2018
7541,WC2018,2018-06-19,11,47,122,0.42727272727272725,0.13464829238433154,0.9329292929292929,1.690909090909091,11,1,2.007989946074885,16.37763214754923,11.090909090909092,46.446280991735534,0.02230172902980703,0.35171385991058135,11.090909090909092,69.17355371900825,0.38926436704595896,0.4232488822652758,0.14292929292929293,0.020382103866952356,0.7682520511902673,0.5428846771602958,0.2419118627927334,0.032387741549240665,0.3777094773675565,0.4188429430911462,0.09090909090909093,0.0020491072740609156,0.2203602121800134,0.2825971531122864,0.06666666666666667,0.21818181818181817,0.1393939393939394,0.01818181818181818,0.030303030303030304,0.048484848484848485,0.09090909090909091,0.07272727272727272,0.01818181818181818,0.006060606060606061,0.07878787878787878,0.006060606060606061,0.03636363636363636,0.06060606060606061,0.07272727272727272,0.03636363636363636,Japan,WC2018
7539,WC2018,2018-06-19,11,62,223,0.5636363636363636,0.17902720358160723,0.42727272727272725,1.4545454545454546,11,1,13.693358469877307,28.027944662839747,20.272727272727273,134.198347107438,0.4449525265112536,0.31471667346106824,20.272727272727273,215.47107438016528,0.5111999894372592,0.39298817774154116,0.11212121212121212,0.02099224568921539,0.9590530730531396,0.6625716625716629,0.25449305951368006,0.0261423735684574,0.47029244900402706,0.3496853758165108,0.09090909090909093,0.0018943430292859683,0.43333955366480037,0.26540087367239784,0.024242424242424242,0.10909090909090909,0.1393939393939394,0.01818181818181818,0.0,0.024242424242424242,0.06666666666666667,0.14545454545454545,0.012121212121212121,0.0,0.15757575757575756,0.0,0.030303030303030304,0.006060606060606061,0.1393939393939394,0.12727272727272726,Poland,WC2018
7540,WC2018,2018-06-19,11,71,202,0.6454545454545455,0.2293490732751349,0.5594372294372294,1.3636363636363635,11,1,7.467120550727397,21.42821869673144,18.363636363636363,62.0495867768595,-0.38782058273768977,0.24122412241224134,18.363636363636363,70.59504132231406,-0.12286872115483195,0.2565256525652566,0.08282828282828282,0.006018263442505867,1.0511693359063417,0.49889135254988903,0.2757325595309677,0.014880646523592262,-0.6141142128590754,0.24344575895330012,0.09090909090909093,0.0011414804869999849,-0.5880551438889353,0.20532634323525367,0.006060606060606061,0.03636363636363636,0.07272727272727272,0.024242424242424242,0.030303030303030304,0.024242424242424242,0.08484848484848485,0.12727272727272726,0.024242424242424242,0.012121212121212121,0.07272727272727272,0.01818181818181818,0.024242424242424242,0.06060606060606061,0.20606060606060606,0.17575757575757575,Russia,WC2018
