match_id,season,date,n_nodes,n_edges,total_passes,density,weighted_clustering,aspl_weighted,aspl_unweighted,scc_size,strongly_connected,algebraic_connectivity,spectral_radius,windeg_mean,windeg_var,windeg_skew,windeg_gini,woutdeg_mean,woutdeg_var,woutdeg_skew,woutdeg_gini,betw_mean,betw_var,betw_skew,betw_gini,eig_mean,eig_var,eig_skew,eig_gini,pagerank_mean,pagerank_var,pagerank_skew,pagerank_gini,triad_003,triad_012,triad_102,triad_021D,triad_021U,triad_021C,triad_111D,triad_111U,triad_030T,triad_030C,triad_201,triad_120D,triad_120U,triad_120C,triad_210,triad_300,coach,team,competition,source
69172,2005/2006,2006-02-18 00:00:00,11,61,167,0.5545454545454546,0.1479981399071271,0.6355808080808081,1.490909090909091,11,1,7.182618346837297,18.186715845097467,15.181818181818182,45.96694214876033,-0.169148387928381,0.2536744692433317,15.181818181818182,56.33057851239669,-0.3406118633912227,0.2678279804028307,0.1267676767676767,0.0144995408631772,0.5940461469236429,0.5229989134371607,0.2688111875346751,0.0186496363652886,-0.0380188807612248,0.2860814220950092,0.0909090909090909,0.0011049468477463,-0.2446528019975986,0.2060424982678459,0.0181818181818181,0.0969696969696969,0.0909090909090909,0.0121212121212121,0.0242424242424242,0.0545454545454545,0.1212121212121212,0.1151515151515151,0.0363636363636363,0.0,0.0606060606060606,0.0545454545454545,0.0242424242424242,0.0424242424242424,0.1696969696969697,0.0787878787878787,Rijkaard,Barcelona,LaLiga,barca
68351,2005/2006,2006-02-25 00:00:00,11,77,303,0.7,0.0843820911834003,0.3479045954045954,1.3,11,1,12.347538932934606,35.49904633843111,27.545454545454547,160.24793388429754,0.3715908097101887,0.2562256225622563,27.545454545454547,231.5206611570248,0.1214137344057383,0.3144314431443145,0.105050505050505,0.0141046831955922,0.6208886828574351,0.6048951048951052,0.2515485003386261,0.0276324428864791,0.9951654992228548,0.3480343232930583,0.0909090909090908,0.0010827853716202,-0.0788575268753913,0.2036479625833676,0.0121212121212121,0.006060606060606,0.0424242424242424,0.0121212121212121,0.0242424242424242,0.0181818181818181,0.0666666666666666,0.1333333333333333,0.0121212121212121,0.0,0.103030303030303,0.0121212121212121,0.0363636363636363,0.0484848484848484,0.2727272727272727,0.2,Rijkaard,Barcelona,LaLiga,barca
68326,2006/2007,2006-08-28 00:00:00,11,83,365,0.7545454545454545,0.2196515871680554,0.275657448611994,1.2454545454545454,11,1,15.538912951631623,37.96866346005847,33.18181818181818,179.05785123966942,-0.0527546992449392,0.2156911581569116,33.18181818181818,213.60330578512395,0.0452038003915107,0.2495641344956414,0.103030303030303,0.0157371696765636,0.9430531943082324,0.631016042780749,0.2807386954597564,0.0120948757806449,-0.1918896664243274,0.2204654243057717,0.0909090909090909,0.0010322837644451,0.0843334078239039,0.1844916711973281,0.0,0.006060606060606,0.0363636363636363,0.0,0.0,0.0303030303030303,0.0909090909090909,0.0484848484848484,0.006060606060606,0.006060606060606,0.0727272727272727,0.0363636363636363,0.0363636363636363,0.0545454545454545,0.3212121212121212,0.2545454545454545,Rijkaard,Barcelona,LaLiga,barca
68327,2006/2007,2006-09-09 00:00:00,11,83,348,0.7545454545454545,0.1821267686530173,0.2769715007215007,1.2454545454545454,11,1,20.299125628955384,36.62673280592166,31.636363636363637,145.14049586776858,0.0254865409819527,0.2173458725182864,31.636363636363637,212.0495867768595,0.6051025886012971,0.2549634273772205,0.0949494949494949,0.0195592286501377,1.6021726532117375,0.6943907156673117,0.2799358592279893,0.0125450056273782,0.1719888016122497,0.2282198914456727,0.0909090909090909,0.0008744778334997,-0.0727713911757286,0.1848441908026286,0.0,0.0181818181818181,0.0666666666666666,0.0,0.0,0.0121212121212121,0.0909090909090909,0.0606060606060606,0.006060606060606,0.0,0.1575757575757575,0.0181818181818181,0.0,0.0242424242424242,0.1939393939393939,0.3515151515151515,Rijkaard,Barcelona,LaLiga,barca
68340,2006/2007,2006-09-17 00:00:00,11,84,410,0.7636363636363637,0.1681118219613284,0.2352108749836022,1.2363636363636363,11,1,29.909441085366776,43.06187205882067,37.27272727272727,212.56198347107437,0.3422668874857775,0.2203991130820399,37.27272727272727,269.47107438016525,0.5600953416238563,0.2430155210643017,0.0818181818181818,0.0118355269870421,1.0883059491117522,0.6711560044893377,0.2797095804149637,0.0126716415331758,0.5427219027305125,0.2231666188838856,0.0909090909090909,0.0009031680126893,0.0691886869325109,0.1877414959252294,0.006060606060606,0.0181818181818181,0.0606060606060606,0.0,0.0,0.0,0.0424242424242424,0.0969696969696969,0.006060606060606,0.0,0.1212121212121212,0.0181818181818181,0.0242424242424242,0.0242424242424242,0.2363636363636363,0.3454545454545454,Rijkaard,Barcelona,LaLiga,barca
68328,2006/2007,2006-09-24 00:00:00,11,75,296,0.6818181818181818,0.1526409319595733,0.394502376708259,1.3272727272727274,11,1,8.630086838139945,33.02992050513641,26.90909090909091,196.9917355371901,0.4048870360883367,0.2800982800982801,26.90909090909091,192.9917355371901,0.141055768820069,0.28992628992629,0.0858585858585858,0.0134981124375063,1.5075773114610738,0.6620320855614972,0.2724611781159203,0.0166739973287756,-0.0390552918421994,0.2644719916606484,0.0909090909090909,0.0017391031237454,0.6863882321251413,0.2391778320438682,0.0121212121212121,0.0242424242424242,0.0545454545454545,0.006060606060606,0.0181818181818181,0.0484848484848484,0.103030303030303,0.0848484848484848,0.0181818181818181,0.0,0.0909090909090909,0.0181818181818181,0.0181818181818181,0.0545454545454545,0.2242424242424242,0.2242424242424242,Rijkaard,Barcelona,LaLiga,barca
68347,2006/2007,2006-09-30 00:00:00,11,43,74,0.3909090909090909,0.1022437170979142,1.158138528138528,1.7727272727272727,11,1,3.672644864305104,8.45929918523209,6.7272727272727275,16.56198347107438,0.4886347423733047,0.3390663390663391,6.7272727272727275,11.652892561983473,0.4664423207563873,0.2850122850122851,0.1099326599326599,0.0133419208924259,1.2915360639087872,0.5443408046777114,0.2574600535977703,0.0246234117105241,1.0173823864719893,0.3166025754470059,0.0909090909090909,0.0016189035861933,-0.3469380621076346,0.2490084572480602,0.0969696969696969,0.206060606060606,0.1515151515151515,0.0181818181818181,0.0484848484848484,0.0666666666666666,0.0666666666666666,0.0787878787878787,0.0121212121212121,0.0,0.0787878787878787,0.0363636363636363,0.0242424242424242,0.0484848484848484,0.0545454545454545,0.0121212121212121,Rijkaard,Barcelona,LaLiga,barca
68329,2006/2007,2006-10-15 00:00:00,11,66,156,0.6,0.1623282407047881,0.6125505050505051,1.4454545454545455,11,1,7.525127017254852,16.33282631044248,14.181818181818182,29.421487603305785,-0.5266983202554486,0.2132867132867133,14.181818181818182,48.51239669421488,-0.0196782339198238,0.2762237762237762,0.0942760942760942,0.0108333049915541,1.0854918909205205,0.578896103896104,0.2795489828544225,0.0127614570941486,-0.257188675273369,0.2264565056587553,0.0909090909090909,0.0008328926217797,-0.5359367534047408,0.1705219810777452,0.0181818181818181,0.0787878787878787,0.1212121212121212,0.006060606060606,0.0,0.0242424242424242,0.1151515151515151,0.0969696969696969,0.0121212121212121,0.006060606060606,0.1212121212121212,0.0424242424242424,0.0121212121212121,0.0303030303030303,0.1878787878787878,0.1272727272727272,Rijkaard,Barcelona,LaLiga,barca
68330,2006/2007,2006-10-22 00:00:00,11,77,288,0.7,0.1963017179677333,0.403004773004773,1.309090909090909,11,1,13.141304950724509,31.334671642183487,26.181818181818183,157.78512396694217,-0.4294502944631473,0.2607323232323233,26.181818181818183,167.96694214876032,-0.0327351547463827,0.283459595959596,0.0814814814814814,0.0090453921935403,0.5453074623550989,0.6130728775356877,0.2725429707318375,0.0166294200137557,-0.1946345549746402,0.2666017068886177,0.0909090909090908,0.0015938093012277,-0.233673650266251,0.246129911342477,0.006060606060606,0.0242424242424242,0.109090909090909,0.0181818181818181,0.006060606060606,0.0121212121212121,0.0787878787878787,0.0606060606060606,0.0,0.0,0.1939393939393939,0.006060606060606,0.0242424242424242,0.0121212121212121,0.1696969696969697,0.2787878787878788,Rijkaard,Barcelona,LaLiga,barca
69174,2006/2007,2006-11-04 00:00:00,11,77,254,0.7,0.1295120789598119,0.4154652292152292,1.3,11,1,18.980313689871796,27.242895993199927,23.09090909090909,96.44628099173556,0.2072826926429501,0.2376521116678598,23.09090909090909,129.900826446281,0.6495998789762102,0.2734430923407303,0.0909090909090909,0.0092046729925517,1.1724131031802911,0.5555555555555556,0.2705962572713726,0.017686756459816,0.3820113765113397,0.2749724636571216,0.0909090909090908,0.0009332590535278,-0.2409611948042107,0.1901157094111727,0.0,0.0181818181818181,0.1272727272727272,0.006060606060606,0.0121212121212121,0.0,0.0363636363636363,0.1151515151515151,0.0,0.0,0.1939393939393939,0.0363636363636363,0.0121212121212121,0.006060606060606,0.1757575757575757,0.2606060606060606,Rijkaard,Barcelona,LaLiga,barca
68331,2006/2007,2006-11-12 00:00:00,11,56,126,0.509090909090909,0.1181276203331095,0.7927272727272727,1.5545454545454545,11,1,4.074151192398141,14.449057793580224,11.454545454545457,37.15702479338842,0.1174457785472788,0.3001443001443002,11.454545454545457,39.5206611570248,0.3377898467564471,0.3044733044733045,0.098989898989899,0.0155638880386355,1.430549418657873,0.630333951762523,0.2649649873361182,0.0207026463950615,0.2741187553249519,0.2984821171552141,0.0909090909090909,0.0017731319330388,0.2233872179185091,0.2597939891442076,0.0303030303030303,0.109090909090909,0.0848484848484848,0.0242424242424242,0.0303030303030303,0.0909090909090909,0.0787878787878787,0.0787878787878787,0.0727272727272727,0.0181818181818181,0.0363636363636363,0.0545454545454545,0.0484848484848484,0.0787878787878787,0.1151515151515151,0.0484848484848484,Rijkaard,Barcelona,LaLiga,barca
69154,2006/2007,2007-02-11 00:00:00,11,80,335,0.7272727272727273,0.1569580935108809,0.3214718614718614,1.2727272727272727,11,1,13.633152687615343,35.523032332053965,30.454545454545453,167.70247933884298,-0.4884032151183416,0.2393487109905021,30.454545454545453,206.97520661157023,0.4495677245382393,0.2588873812754411,0.0853535353535353,0.0086771757983879,1.0605228321105868,0.5755782678859604,0.2771047822968198,0.0141220305373229,-0.216434641031263,0.2385563869509088,0.0909090909090909,0.0011465287248257,-0.4470894143259066,0.2090093653057965,0.006060606060606,0.0181818181818181,0.0484848484848484,0.006060606060606,0.0,0.0242424242424242,0.109090909090909,0.0484848484848484,0.0121212121212121,0.0,0.0969696969696969,0.0363636363636363,0.0303030303030303,0.0545454545454545,0.2484848484848484,0.2606060606060606,Rijkaard,Barcelona,LaLiga,barca
68332,2006/2007,2007-02-18 00:00:00,11,86,387,0.7818181818181819,0.1774628727882303,0.3523915537819281,1.2181818181818185,11,1,10.699206627657684,41.24841398158961,35.18181818181818,225.96694214876032,-0.7280122330754514,0.2353770260747005,35.18181818181818,233.05785123966936,-0.7051732359134928,0.2367864693446089,0.084006734006734,0.0075547279756033,0.8850180161104437,0.550191291674258,0.277280960033177,0.0140243601121706,-0.6921631795602717,0.237019316908176,0.0909090909090909,0.0011431408584036,-0.6591648678741997,0.2067424567786582,0.0,0.0181818181818181,0.0787878787878787,0.0,0.0,0.006060606060606,0.0484848484848484,0.0303030303030303,0.0,0.0,0.103030303030303,0.006060606060606,0.0181818181818181,0.0545454545454545,0.2787878787878788,0.3575757575757576,Rijkaard,Barcelona,LaLiga,barca
68333,2006/2007,2007-02-25 00:00:00,11,76,280,0.6909090909090909,0.1994564945141554,0.3685976649613013,1.318181818181818,11,1,9.587467743061186,30.223206797276845,25.454545454545453,118.42975206611573,-0.4276282188574471,0.2383116883116884,25.454545454545453,163.5206611570248,0.0364830885854489,0.2876623376623377,0.0959595959595959,0.0144842363024181,1.0306038336753465,0.6392344497607656,0.2760006317202602,0.0147327421991082,-0.2684636249849518,0.2502225611303947,0.0909090909090909,0.0011137794314574,-0.534021501147241,0.2028101040178751,0.006060606060606,0.0363636363636363,0.0484848484848484,0.0,0.006060606060606,0.0121212121212121,0.1333333333333333,0.0787878787878787,0.0303030303030303,0.0,0.0727272727272727,0.0181818181818181,0.0363636363636363,0.0666666666666666,0.2545454545454545,0.2,Rijkaard,Barcelona,LaLiga,barca
68334,2006/2007,2007-03-03 00:00:00,11,62,186,0.5636363636363636,0.1727443641758393,0.4671320346320346,1.4545454545454546,11,1,9.667404752489755,20.160308364948115,16.90909090909091,47.35537190082644,-0.0292708261843799,0.2287390029325513,16.90909090909091,72.26446280991735,0.4590227071726426,0.281524926686217,0.1057239057239057,0.0167785600108832,0.9816565922609168,0.6247828604516503,0.2734992011243446,0.0161072778934362,-0.096658821481204,0.2604553065719932,0.0909090909090909,0.0009291683207515,0.1084932203159503,0.1894418659565473,0.0363636363636363,0.0727272727272727,0.1757575757575757,0.006060606060606,0.006060606060606,0.0181818181818181,0.0606060606060606,0.1393939393939394,0.006060606060606,0.0,0.1454545454545454,0.0242424242424242,0.0181818181818181,0.0424242424242424,0.1333333333333333,0.1151515151515151,Rijkaard,Barcelona,LaLiga,barca
68335,2006/2007,2007-03-10 00:00:00,11,75,235,0.6818181818181818,0.2092155130719444,0.4992640692640692,1.3272727272727274,11,1,10.507110291083633,22.85130286545907,21.363636363636363,51.86776859504132,-1.1727695479547704,0.1756286266924565,21.363636363636363,86.41322314049586,0.1200197610978445,0.2475822050290135,0.1015151515151515,0.0075762677277828,0.1445577704104782,0.479421076436002,0.2844780737814885,0.0099813164466648,-0.572052749686032,0.1938381211283359,0.0909090909090909,0.0010719646859489,-0.2692134159024779,0.196700377059769,0.006060606060606,0.0424242424242424,0.0969696969696969,0.0,0.0121212121212121,0.0121212121212121,0.0848484848484848,0.0787878787878787,0.0121212121212121,0.006060606060606,0.1696969696969697,0.0242424242424242,0.0121212121212121,0.006060606060606,0.206060606060606,0.2303030303030303,Rijkaard,Barcelona,LaLiga,barca
68341,2006/2007,2007-03-17 00:00:00,11,81,410,0.7363636363636363,0.1754331431346815,0.3003403674069309,1.2636363636363637,11,1,14.908759193935609,44.819488709579794,37.27272727272727,247.6528925619835,-0.6510805280851462,0.233259423503326,37.27272727272727,318.198347107438,-0.451161459599984,0.2674057649667407,0.0984848484848485,0.0065942250790735,1.0820264303297231,0.4391608391608395,0.2716206440310504,0.0171313166452482,-0.4997537588276077,0.2685335661458499,0.0909090909090909,0.0008651093936695,-0.9532794543491384,0.1732143387995599,0.0,0.006060606060606,0.0666666666666666,0.0,0.0181818181818181,0.006060606060606,0.103030303030303,0.0787878787878787,0.006060606060606,0.0,0.1393939393939394,0.0242424242424242,0.0242424242424242,0.0121212121212121,0.2242424242424242,0.2909090909090909,Rijkaard,Barcelona,LaLiga,barca
