match_id,team,competition,date,coach,cluster,umap_x,umap_y,landmark
266794,Barcelona,LaLiga,2015-01-24 00:00:00,L.Enrique,1,9.813203,1.7563823,
267597,Barcelona,LaLiga,2015-02-01 00:00:00,L.Enrique,1,10.162055,0.77926815,
266871,Barcelona,LaLiga,2015-02-08 00:00:00,L.Enrique,1,12.3362665,3.6541092,
266741,Barcelona,LaLiga,2015-02-15 00:00:00,L.Enrique,1,12.362859,1.6643149,
266148,Barcelona,LaLiga,2015-02-21 00:00:00,L.Enrique,1,10.681631,2.4402206,
267343,Barcelona,LaLiga,2015-02-28 00:00:00,L.Enrique,1,11.8245535,5.124015,
266916,Barcelona,LaLiga,2015-03-08 00:00:00,L.Enrique,1,10.389309,4.4059286,
266967,Barcelona,LaLiga,2015-03-14 00:00:00,L.Enrique,1,11.962613,1.842004,
267183,Barcelona,LaLiga,2015-03-22 00:00:00,L.Enrique,1,11.140511,2.754748,
266929,Barcelona,LaLiga,2015-04-05 00:00:00,L.Enrique,1,10.231014,3.5042484,
267400,Barcelona,LaLiga,2015-04-08 00:00:00,L.Enrique,1,10.92383,2.6739974,
266142,Barcelona,LaLiga,2015-04-11 00:00:00,L.Enrique,1,12.763952,2.3899198,
266525,Barcelona,LaLiga,2015-04-18 00:00:00,L.Enrique,1,9.740819,3.447847,
266531,Barcelona,LaLiga,2015-04-25 00:00:00,L.Enrique,1,12.548238,1.8770155,
265963,Barcelona,LaLiga,2015-04-28 00:00:00,L.Enrique,1,12.570896,4.3640256,
265866,Barcelona,LaLiga,2015-05-02 00:00:00,L.Enrique,1,11.079559,4.8468766,
266045,Barcelona,LaLiga,2015-05-09 00:00:00,L.Enrique,1,11.724149,3.712859,
266631,Barcelona,LaLiga,2015-05-17 00:00:00,L.Enrique,1,12.476346,3.0166786,
267197,Barcelona,LaLiga,2015-05-23 00:00:00,L.Enrique,1,9.720844,1.8876624,
266236,Barcelona,LaLiga,2015-08-23 00:00:00,L.Enrique,0,6.69557,4.992313,
267422,Barcelona,LaLiga,2015-08-29 00:00:00,L.Enrique,0,7.6998487,5.537871,
266166,Barcelona,LaLiga,2015-09-12 00:00:00,L.Enrique,0,9.636133,5.912609,
266490,Barcelona,LaLiga,2015-09-20 00:00:00,L.Enrique,1,12.114037,1.6308868,
266467,Barcelona,LaLiga,2015-09-23 00:00:00,L.Enrique,1,10.437985,5.3261805,
267611,Barcelona,LaLiga,2015-09-26 00:00:00,L.Enrique,0,6.112888,5.987819,
3825617,Barcelona,LaLiga,2015-10-03 00:00:00,L.Enrique,1,10.443637,5.1201587,
3825627,Barcelona,LaLiga,2015-10-17 00:00:00,L.Enrique,1,11.746455,4.357454,
3825637,Barcelona,LaLiga,2015-10-25 00:00:00,L.Enrique,1,9.748486,3.9459171,
3825645,Barcelona,LaLiga,2015-10-31 00:00:00,L.Enrique,1,12.7244835,3.6715574,
3825660,Barcelona,LaLiga,2015-11-08 00:00:00,L.Enrique,1,12.166196,3.0856712,
266424,Barcelona,LaLiga,2015-11-21 00:00:00,L.Enrique,1,11.102688,5.4891505,
266885,Barcelona,LaLiga,2015-11-28 00:00:00,L.Enrique,1,11.825592,3.805323,
267274,Barcelona,LaLiga,2015-12-05 00:00:00,L.Enrique,1,12.612265,2.1679914,
266961,Barcelona,LaLiga,2015-12-12 00:00:00,L.Enrique,0,8.273112,1.89706,
267327,Barcelona,LaLiga,2015-12-30 00:00:00,L.Enrique,0,6.7761254,5.937962,
266670,Barcelona,LaLiga,2016-01-02 00:00:00,L.Enrique,1,12.6338825,3.519479,
266620,Barcelona,LaLiga,2016-01-09 00:00:00,L.Enrique,1,10.545983,4.7093244,
266149,Barcelona,LaLiga,2016-01-17 00:00:00,L.Enrique,0,6.087616,6.0796876,
265894,Barcelona,LaLiga,2016-01-23 00:00:00,L.Enrique,1,9.970334,3.8731573,
267576,Barcelona,LaLiga,2016-01-30 00:00:00,L.Enrique,1,8.2972355,2.6434484,
266160,Barcelona,LaLiga,2016-02-07 00:00:00,L.Enrique,1,9.634614,1.8532314,
266254,Barcelona,LaLiga,2016-02-14 00:00:00,L.Enrique,1,9.354396,3.661914,
266815,Barcelona,LaLiga,2016-02-17 00:00:00,L.Enrique,1,12.26091,1.8826756,
267273,Barcelona,LaLiga,2016-02-20 00:00:00,L.Enrique,1,10.430626,6.040807,
265839,Barcelona,LaLiga,2016-02-28 00:00:00,L.Enrique,1,12.741266,3.705148,
266653,Barcelona,LaLiga,2016-03-03 00:00:00,L.Enrique,1,10.295184,4.8171444,
266056,Barcelona,LaLiga,2016-03-06 00:00:00,L.Enrique,1,12.269867,2.0390892,
266498,Barcelona,LaLiga,2016-03-12 00:00:00,L.Enrique,1,12.557733,4.2346115,
266106,Barcelona,LaLiga,2016-03-20 00:00:00,L.Enrique,1,12.625772,4.0374556,
267533,Barcelona,LaLiga,2016-04-02 00:00:00,L.Enrique,1,12.386479,1.9451805,
266664,Barcelona,LaLiga,2016-04-09 00:00:00,L.Enrique,1,9.405933,1.5914403,
266557,Barcelona,LaLiga,2016-04-17 00:00:00,L.Enrique,1,10.093181,3.2499661,
266310,Barcelona,LaLiga,2016-04-20 00:00:00,L.Enrique,1,10.318559,0.7566616,
265944,Barcelona,LaLiga,2016-04-23 00:00:00,L.Enrique,1,11.816871,4.9165974,
266986,Barcelona,LaLiga,2016-04-30 00:00:00,L.Enrique,1,11.637089,3.3008296,
265958,Barcelona,LaLiga,2016-05-08 00:00:00,L.Enrique,1,12.462783,4.597534,
267506,Barcelona,LaLiga,2016-05-14 00:00:00,L.Enrique,0,7.977311,4.0316978,
267670,Barcelona,LaLiga,2016-08-20 00:00:00,L.Enrique,0,7.7938576,4.1987195,
266892,Barcelona,LaLiga,2016-08-28 00:00:00,L.Enrique,1,9.907836,3.0976248,
266669,Barcelona,LaLiga,2016-09-10 00:00:00,L.Enrique,1,11.812167,1.8043462,
267212,Barcelona,LaLiga,2016-09-17 00:00:00,L.Enrique,1,10.084483,4.377876,
267220,Barcelona,LaLiga,2016-09-21 00:00:00,L.Enrique,1,12.1288595,3.1747591,
267492,Barcelona,LaLiga,2016-10-15 00:00:00,L.Enrique,0,9.77051,4.8200297,
266033,Barcelona,LaLiga,2016-10-22 00:00:00,L.Enrique,0,6.415358,5.8393044,
267058,Barcelona,LaLiga,2016-10-29 00:00:00,L.Enrique,1,8.009961,2.2554095,
266989,Barcelona,LaLiga,2016-11-06 00:00:00,L.Enrique,1,12.001782,3.9452202,
266191,Barcelona,LaLiga,2016-11-27 00:00:00,L.Enrique,0,9.101196,6.0812373,
267076,Barcelona,LaLiga,2016-12-03 00:00:00,L.Enrique,1,11.107669,4.3353877,
266357,Barcelona,LaLiga,2016-12-10 00:00:00,L.Enrique,1,11.377429,2.939887,
266528,Barcelona,LaLiga,2016-12-18 00:00:00,L.Enrique,1,10.496294,3.328877,
266477,Barcelona,LaLiga,2017-01-08 00:00:00,L.Enrique,1,11.681102,1.4357175,
267395,Barcelona,LaLiga,2017-01-14 00:00:00,L.Enrique,0,7.8610187,4.681139,
266731,Barcelona,LaLiga,2017-01-22 00:00:00,L.Enrique,0,6.27312,6.1179643,
266516,Barcelona,LaLiga,2017-01-29 00:00:00,L.Enrique,1,11.8548565,4.1436853,
266874,Barcelona,LaLiga,2017-02-04 00:00:00,L.Enrique,0,8.294847,4.313488,
266273,Barcelona,LaLiga,2017-02-11 00:00:00,L.Enrique,1,10.968252,3.6924217,
267596,Barcelona,LaLiga,2017-02-19 00:00:00,L.Enrique,1,10.56089,0.842155,
267464,Barcelona,LaLiga,2017-02-26 00:00:00,L.Enrique,1,9.710038,3.2420375,
265952,Barcelona,LaLiga,2017-03-01 00:00:00,L.Enrique,1,8.212453,2.7579484,
266299,Barcelona,LaLiga,2017-03-04 00:00:00,L.Enrique,1,11.952923,3.8301725,
267660,Barcelona,LaLiga,2017-03-12 00:00:00,L.Enrique,1,10.864099,3.4350069,
266440,Barcelona,LaLiga,2017-03-19 00:00:00,L.Enrique,0,8.848185,4.631768,
266280,Barcelona,LaLiga,2017-04-05 00:00:00,L.Enrique,1,10.823041,3.6284447,
267590,Barcelona,LaLiga,2017-04-08 00:00:00,L.Enrique,0,7.6308565,3.5817232,
267373,Barcelona,LaLiga,2017-04-15 00:00:00,L.Enrique,1,11.912692,4.073844,
267569,Barcelona,LaLiga,2017-04-23 00:00:00,L.Enrique,1,9.914825,4.6884265,
267101,Barcelona,LaLiga,2017-04-26 00:00:00,L.Enrique,1,10.792243,0.6759227,
267077,Barcelona,LaLiga,2017-04-29 00:00:00,L.Enrique,1,12.493206,3.3879535,
266952,Barcelona,LaLiga,2017-05-06 00:00:00,L.Enrique,1,12.601801,2.1344433,
267039,Barcelona,LaLiga,2017-05-14 00:00:00,L.Enrique,1,9.876665,2.2225516,
267432,Barcelona,LaLiga,2017-05-21 00:00:00,L.Enrique,1,9.190957,2.88925,
9575,Barcelona,LaLiga,2017-08-20 00:00:00,Valverde,1,12.214651,1.8084679,
9581,Barcelona,LaLiga,2017-08-26 00:00:00,Valverde,1,12.653844,4.166706,
9592,Barcelona,LaLiga,2017-09-09 00:00:00,Valverde,1,12.139448,3.2456007,
9602,Barcelona,LaLiga,2017-09-16 00:00:00,Valverde,0,7.636903,4.0964274,
9609,Barcelona,LaLiga,2017-09-19 00:00:00,Valverde,1,11.888482,3.4315484,
9620,Barcelona,LaLiga,2017-09-23 00:00:00,Valverde,1,10.130323,2.7377625,
9636,Barcelona,LaLiga,2017-10-01 00:00:00,Valverde,1,11.385145,5.0496745,
9642,Barcelona,LaLiga,2017-10-14 00:00:00,Valverde,1,12.455214,3.041136,
9650,Barcelona,LaLiga,2017-10-21 00:00:00,Valverde,1,10.119445,2.8424218,
9661,Barcelona,LaLiga,2017-10-28 00:00:00,Valverde,1,12.276986,3.5220492,
9673,Barcelona,LaLiga,2017-11-04 00:00:00,Valverde,1,12.433285,3.27612,
9682,Barcelona,LaLiga,2017-11-18 00:00:00,Valverde,1,7.899872,3.290207,
9695,Barcelona,LaLiga,2017-11-26 00:00:00,Valverde,1,12.540523,2.1329682,
9700,Barcelona,LaLiga,2017-12-02 00:00:00,Valverde,0,6.0423756,6.07967,
9717,Barcelona,LaLiga,2017-12-10 00:00:00,Valverde,1,12.149938,3.5628994,
9726,Barcelona,LaLiga,2017-12-17 00:00:00,Valverde,0,8.54243,5.4350834,
9736,Barcelona,LaLiga,2017-12-23 00:00:00,Valverde,1,11.904208,4.0708027,
9742,Barcelona,LaLiga,2018-01-07 00:00:00,Valverde,1,11.932398,1.7430522,
9754,Barcelona,LaLiga,2018-01-14 00:00:00,Valverde,1,10.851332,4.316213,
9765,Barcelona,LaLiga,2018-01-21 00:00:00,Valverde,1,11.475498,4.489481,
9774,Barcelona,LaLiga,2018-01-28 00:00:00,Valverde,1,12.689669,4.2722774,
9783,Barcelona,LaLiga,2018-02-04 00:00:00,Valverde,1,11.801063,3.314487,
9794,Barcelona,LaLiga,2018-02-11 00:00:00,Valverde,1,12.546489,2.3769987,
9799,Barcelona,LaLiga,2018-02-17 00:00:00,Valverde,1,11.310956,5.320591,
9811,Barcelona,LaLiga,2018-02-24 00:00:00,Valverde,1,9.70062,3.6014247,
9827,Barcelona,LaLiga,2018-03-01 00:00:00,Valverde,1,10.776252,4.3915114,
9837,Barcelona,LaLiga,2018-03-04 00:00:00,Valverde,1,11.157149,4.94226,
9855,Barcelona,LaLiga,2018-03-18 00:00:00,Valverde,1,11.457189,4.5486307,
9860,Barcelona,LaLiga,2018-03-31 00:00:00,Valverde,1,10.657928,5.3234553,
9870,Barcelona,LaLiga,2018-04-07 00:00:00,Valverde,1,10.106585,2.8465881,
9880,Barcelona,LaLiga,2018-04-14 00:00:00,Valverde,1,12.18317,2.0132372,
9889,Barcelona,LaLiga,2018-04-17 00:00:00,Valverde,1,11.557307,4.267764,
9912,Barcelona,LaLiga,2018-04-29 00:00:00,Valverde,1,12.5561285,1.984482,
9924,Barcelona,LaLiga,2018-05-06 00:00:00,Valverde,1,8.575793,1.7940185,
9928,Barcelona,LaLiga,2018-05-09 00:00:00,Valverde,1,12.011731,4.8192306,
9948,Barcelona,LaLiga,2018-05-20 00:00:00,Valverde,1,8.811038,2.5477653,
15946,Barcelona,LaLiga,2018-08-18 00:00:00,Valverde,1,8.349819,2.5586445,
15956,Barcelona,LaLiga,2018-08-25 00:00:00,Valverde,1,10.891641,1.7524289,
15973,Barcelona,LaLiga,2018-09-02 00:00:00,Valverde,1,9.621209,2.375654,
15978,Barcelona,LaLiga,2018-09-15 00:00:00,Valverde,1,9.055005,1.9713889,
15986,Barcelona,LaLiga,2018-09-23 00:00:00,Valverde,1,10.170567,1.17599,
15998,Barcelona,LaLiga,2018-09-26 00:00:00,Valverde,1,12.431612,1.8265281,
16010,Barcelona,LaLiga,2018-09-29 00:00:00,Valverde,0,9.041616,6.706221,
16023,Barcelona,LaLiga,2018-10-07 00:00:00,Valverde,0,6.4735513,5.859183,
16029,Barcelona,LaLiga,2018-10-20 00:00:00,Valverde,0,9.203965,5.7203546,
16056,Barcelona,LaLiga,2018-11-11 00:00:00,Valverde,1,10.126998,5.5202584,
16073,Barcelona,LaLiga,2018-11-24 00:00:00,Valverde,1,11.333728,2.7556314,
16079,Barcelona,LaLiga,2018-12-02 00:00:00,Valverde,1,11.580158,1.3648549,
16086,Barcelona,LaLiga,2018-12-08 00:00:00,Valverde,1,12.711758,3.8511732,
16095,Barcelona,LaLiga,2018-12-16 00:00:00,Valverde,1,10.422193,4.814267,
16109,Barcelona,LaLiga,2018-12-22 00:00:00,Valverde,1,11.720259,4.970192,
16120,Barcelona,LaLiga,2019-01-06 00:00:00,Valverde,1,12.05722,1.5863658,
16131,Barcelona,LaLiga,2019-01-13 00:00:00,Valverde,1,11.2662325,3.6687994,
16136,Barcelona,LaLiga,2019-01-20 00:00:00,Valverde,1,12.143286,1.5593975,
16149,Barcelona,LaLiga,2019-01-27 00:00:00,Valverde,1,11.843775,4.223517,
16157,Barcelona,LaLiga,2019-02-02 00:00:00,Valverde,1,9.74707,5.3747487,
16173,Barcelona,LaLiga,2019-02-10 00:00:00,Valverde,1,12.644019,3.316182,
16182,Barcelona,LaLiga,2019-02-16 00:00:00,Valverde,1,12.079614,2.4056935,
16190,Barcelona,LaLiga,2019-02-23 00:00:00,Valverde,1,9.328666,3.684753,
16196,Barcelona,LaLiga,2019-03-02 00:00:00,Valverde,1,11.360757,4.9608746,
16205,Barcelona,LaLiga,2019-03-09 00:00:00,Valverde,1,11.148723,3.7692,
16215,Barcelona,LaLiga,2019-03-17 00:00:00,Valverde,1,11.881794,4.198993,
16231,Barcelona,LaLiga,2019-03-30 00:00:00,Valverde,1,10.361171,0.788613,
16240,Barcelona,LaLiga,2019-04-02 00:00:00,Valverde,1,10.815471,3.1156743,
16248,Barcelona,LaLiga,2019-04-06 00:00:00,Valverde,1,7.7742467,3.337807,
16265,Barcelona,LaLiga,2019-04-20 00:00:00,Valverde,1,11.69246,4.4777956,
16275,Barcelona,LaLiga,2019-04-23 00:00:00,Valverde,1,11.991366,3.1751497,
16289,Barcelona,LaLiga,2019-04-27 00:00:00,Valverde,1,9.427505,2.4464593,
16306,Barcelona,LaLiga,2019-05-12 00:00:00,Valverde,1,10.236494,1.5232681,
16317,Barcelona,LaLiga,2019-05-19 00:00:00,Valverde,1,10.4444,4.5823374,
303666,Barcelona,LaLiga,2019-09-21 00:00:00,Valverde,1,8.01109,3.3091605,
303430,Barcelona,LaLiga,2019-09-24 00:00:00,Valverde,1,11.409807,4.418214,
303473,Barcelona,LaLiga,2019-10-06 00:00:00,Valverde,1,11.692477,5.1632185,
303700,Barcelona,LaLiga,2019-10-19 00:00:00,Valverde,1,10.14576,4.8605685,
303600,Barcelona,LaLiga,2019-10-29 00:00:00,Valverde,0,7.5371246,4.881348,
303504,Barcelona,LaLiga,2019-11-02 00:00:00,Valverde,1,10.574128,5.156828,
303487,Barcelona,LaLiga,2019-11-09 00:00:00,Valverde,0,9.449738,6.091215,
303715,Barcelona,LaLiga,2019-11-23 00:00:00,Valverde,1,11.4586315,1.9429392,
303524,Barcelona,LaLiga,2019-12-01 00:00:00,Valverde,1,12.514642,1.953574,
303451,Barcelona,LaLiga,2019-12-07 00:00:00,Valverde,1,12.4924965,4.208017,
303664,Barcelona,LaLiga,2019-12-14 00:00:00,Valverde,1,11.588951,4.4039173,
303596,Barcelona,LaLiga,2019-12-18 00:00:00,Valverde,1,10.162621,3.0111775,
303517,Barcelona,LaLiga,2019-12-21 00:00:00,Valverde,1,12.493617,2.2562842,
303652,Barcelona,LaLiga,2020-01-04 00:00:00,Valverde,1,11.277943,3.609798,
303610,Barcelona,LaLiga,2020-01-19 00:00:00,Setien,1,12.380231,1.8099592,
303400,Barcelona,LaLiga,2020-01-25 00:00:00,Setien,1,12.258272,1.614426,
303682,Barcelona,LaLiga,2020-02-02 00:00:00,Setien,1,12.625058,2.530355,
303707,Barcelona,LaLiga,2020-02-09 00:00:00,Setien,1,12.537729,3.183959,
303377,Barcelona,LaLiga,2020-02-15 00:00:00,Setien,0,8.426569,5.0722766,
303731,Barcelona,LaLiga,2020-02-22 00:00:00,Setien,1,12.675653,2.7925549,
303470,Barcelona,LaLiga,2020-03-01 00:00:00,Setien,1,12.627188,2.551691,
303479,Barcelona,LaLiga,2020-03-07 00:00:00,Setien,1,11.988421,3.9518352,
303548,Barcelona,LaLiga,2020-06-13 00:00:00,Setien,1,9.266413,1.7993772,
303532,Barcelona,LaLiga,2020-06-16 00:00:00,Setien,1,10.348064,0.656427,
303674,Barcelona,LaLiga,2020-06-19 00:00:00,Setien,1,11.808072,3.956657,
303493,Barcelona,LaLiga,2020-06-23 00:00:00,Setien,1,12.468227,2.972697,
303516,Barcelona,LaLiga,2020-06-27 00:00:00,Setien,1,12.482651,3.155018,
303696,Barcelona,LaLiga,2020-06-30 00:00:00,Setien,1,12.146471,1.5919133,
303725,Barcelona,LaLiga,2020-07-05 00:00:00,Setien,1,9.699357,3.7077768,
303615,Barcelona,LaLiga,2020-07-08 00:00:00,Setien,1,10.600801,1.2377259,
303680,Barcelona,LaLiga,2020-07-11 00:00:00,Setien,0,8.342934,2.8680265,
303634,Barcelona,LaLiga,2020-07-16 00:00:00,Setien,1,12.724677,3.9711664,
303421,Barcelona,LaLiga,2020-07-19 00:00:00,Setien,1,11.091531,4.1258197,
3773593,Barcelona,LaLiga,2020-09-27 00:00:00,Koeman,1,11.539546,3.268045,
3773466,Barcelona,LaLiga,2020-10-01 00:00:00,Koeman,1,10.631345,5.3148746,
3773672,Barcelona,LaLiga,2020-10-04 00:00:00,Koeman,1,12.729823,3.5246506,
3773587,Barcelona,LaLiga,2020-10-17 00:00:00,Koeman,1,12.457597,3.959573,
3773585,Barcelona,LaLiga,2020-10-24 00:00:00,Koeman,0,8.211799,5.2803116,
3773386,Barcelona,LaLiga,2020-10-31 00:00:00,Koeman,1,8.983634,2.5500178,
3773477,Barcelona,LaLiga,2020-11-07 00:00:00,Koeman,1,10.56682,5.3106103,
3773656,Barcelona,LaLiga,2020-11-21 00:00:00,Koeman,1,12.119848,2.9894648,
3773547,Barcelona,LaLiga,2020-11-29 00:00:00,Koeman,1,9.727585,5.49346,
3773428,Barcelona,LaLiga,2020-12-05 00:00:00,Koeman,0,7.59199,4.3280406,
3773660,Barcelona,LaLiga,2020-12-13 00:00:00,Koeman,1,11.669217,1.5604297,
3773523,Barcelona,LaLiga,2020-12-16 00:00:00,Koeman,1,12.455326,3.3271616,
3773377,Barcelona,LaLiga,2020-12-19 00:00:00,Koeman,1,8.838366,1.6247056,
3773571,Barcelona,LaLiga,2020-12-22 00:00:00,Koeman,1,9.588741,2.3796153,
3773552,Barcelona,LaLiga,2021-01-03 00:00:00,Koeman,1,10.727255,0.17927934,
3764661,Barcelona,LaLiga,2021-01-06 00:00:00,Koeman,0,9.352542,5.682221,
3773565,Barcelona,LaLiga,2021-01-09 00:00:00,Koeman,1,11.512564,4.2892256,
3773403,Barcelona,LaLiga,2021-01-31 00:00:00,Koeman,1,11.809754,1.6978644,
3773631,Barcelona,LaLiga,2021-02-07 00:00:00,Koeman,0,6.816741,6.5222645,
3773526,Barcelona,LaLiga,2021-02-13 00:00:00,Koeman,1,10.637821,1.2516621,
3773415,Barcelona,LaLiga,2021-02-21 00:00:00,Koeman,1,9.96451,0.9266627,
3764440,Barcelona,LaLiga,2021-02-24 00:00:00,Koeman,1,11.227755,2.4968216,
3773625,Barcelona,LaLiga,2021-02-27 00:00:00,Koeman,1,9.876905,2.9579625,
3773665,Barcelona,LaLiga,2021-03-06 00:00:00,Koeman,1,11.495801,3.8359041,
3773369,Barcelona,LaLiga,2021-03-15 00:00:00,Koeman,1,12.341045,1.5130327,
3773597,Barcelona,LaLiga,2021-03-21 00:00:00,Koeman,1,11.931312,2.0467587,
3773474,Barcelona,LaLiga,2021-04-05 00:00:00,Koeman,1,11.288291,1.223421,
3773497,Barcelona,LaLiga,2021-04-10 00:00:00,Koeman,1,11.747627,3.747603,
3773661,Barcelona,LaLiga,2021-04-22 00:00:00,Koeman,1,10.1094265,0.51192224,
3773689,Barcelona,LaLiga,2021-04-25 00:00:00,Koeman,1,10.751716,3.7147963,
3773586,Barcelona,LaLiga,2021-04-29 00:00:00,Koeman,1,10.969568,0.6107987,
3773695,Barcelona,LaLiga,2021-05-02 00:00:00,Koeman,1,10.906579,1.0844268,
3773372,Barcelona,LaLiga,2021-05-08 00:00:00,Koeman,0,7.174548,6.076477,
3773387,Barcelona,LaLiga,2021-05-11 00:00:00,Koeman,1,12.4669695,4.576458,
3773457,Barcelona,LaLiga,2021-05-16 00:00:00,Koeman,1,12.074796,3.0913785,
3890278,Bayern Munich,Bundesliga,2015-08-29,Guardiola,1,7.962866,3.5069292,
3890431,Bayern Munich,Bundesliga,2016-02-06,Guardiola,1,9.993087,4.828997,
7525,Russia,WC2018,2018-06-14,,0,8.840723,6.4334855,
7525,Saudi Arabia,WC2018,2018-06-14,,0,6.5911016,5.9262314,
7578,Egypt,WC2018,2018-06-15,,0,8.722685,5.2646894,
7577,Iran,WC2018,2018-06-15,,0,8.968033,5.6629667,
7577,Morocco,WC2018,2018-06-15,,1,8.603904,2.505101,
7576,Portugal,WC2018,2018-06-15,,1,10.187047,4.8285904,
7576,Spain,WC2018,2018-06-15,,1,10.648276,0.25910068,
7578,Uruguay,WC2018,2018-06-15,,1,8.805654,3.9801111,
7531,Argentina,WC2018,2018-06-16,,1,9.78773,1.104466,
7530,Australia,WC2018,2018-06-16,,0,6.838578,4.3881984,
7529,Croatia,WC2018,2018-06-16,,1,10.423423,4.065142,
7532,Denmark,WC2018,2018-06-16,,0,7.668903,5.6624594,
7530,France,WC2018,2018-06-16,,1,9.350558,2.37737,
7531,Iceland,WC2018,2018-06-16,,0,6.9905305,6.475634,
7529,Nigeria,WC2018,2018-06-16,,0,7.659463,3.6572523,
7532,Peru,WC2018,2018-06-16,,0,7.1018667,5.28364,
7533,Brazil,WC2018,2018-06-17,,1,8.479106,3.5851643,
7535,Costa Rica,WC2018,2018-06-17,,0,9.768925,5.8893714,
7534,Germany,WC2018,2018-06-17,,1,9.435326,2.3449044,
7534,Mexico,WC2018,2018-06-17,,0,9.242954,5.7361765,
7535,Serbia,WC2018,2018-06-17,,0,7.7678294,4.2216263,
7533,Switzerland,WC2018,2018-06-17,,1,8.106564,3.1044128,
7536,Belgium,WC2018,2018-06-18,,1,7.772363,2.6903772,
7537,England,WC2018,2018-06-18,,0,6.3675776,6.2248907,
7536,Panama,WC2018,2018-06-18,,0,8.522911,5.5635495,
7538,South Korea,WC2018,2018-06-18,,0,6.671708,6.4511867,
7538,Sweden,WC2018,2018-06-18,,0,6.44949,5.8629265,
7537,Tunisia,WC2018,2018-06-18,,0,6.488416,6.354927,
7541,Colombia,WC2018,2018-06-19,,0,7.5042987,5.446278,
7540,Egypt,WC2018,2018-06-19,,1,10.693898,5.65734,
7541,Japan,WC2018,2018-06-19,,0,6.37635,5.850123,
7539,Poland,WC2018,2018-06-19,,0,7.026176,3.83986,
7540,Russia,WC2018,2018-06-19,,0,9.617684,6.009624,
7539,Senegal,WC2018,2018-06-19,,0,9.348373,6.210836,
7543,Iran,WC2018,2018-06-20,,0,8.360703,6.513262,
7542,Morocco,WC2018,2018-06-20,,1,10.054764,5.8602777,
7542,Portugal,WC2018,2018-06-20,,1,10.643062,4.8983097,
7544,Saudi Arabia,WC2018,2018-06-20,,1,8.6983595,3.3763113,
7543,Spain,WC2018,2018-06-20,,1,10.757164,0.35103008,
7544,Uruguay,WC2018,2018-06-20,,0,7.8384624,4.960059,
7545,Argentina,WC2018,2018-06-21,,1,7.9959645,3.2176685,
7547,Australia,WC2018,2018-06-21,,1,7.892193,3.0694566,
7545,Croatia,WC2018,2018-06-21,,0,8.13485,4.6622143,
7547,Denmark,WC2018,2018-06-21,,0,7.1665254,3.868121,
7546,France,WC2018,2018-06-21,,0,7.7548213,5.652175,
7546,Peru,WC2018,2018-06-21,,1,10.93731,5.3788104,
7548,Brazil,WC2018,2018-06-22,,1,9.708142,2.2588136,
7548,Costa Rica,WC2018,2018-06-22,,0,8.977599,6.0799417,
7549,Iceland,WC2018,2018-06-22,,0,7.0096555,6.3338475,
7549,Nigeria,WC2018,2018-06-22,,1,9.473469,5.324029,
7550,Serbia,WC2018,2018-06-22,,0,8.245221,6.661463,
7550,Switzerland,WC2018,2018-06-22,,0,7.3855476,3.2417016,
7552,Belgium,WC2018,2018-06-23,,0,7.141976,6.5304585,
7551,Germany,WC2018,2018-06-23,,1,8.302489,3.1672256,
7553,Mexico,WC2018,2018-06-23,,1,8.520725,3.4682302,
7553,South Korea,WC2018,2018-06-23,,0,8.806921,4.3147597,
7551,Sweden,WC2018,2018-06-23,,0,6.753642,6.5339456,
7552,Tunisia,WC2018,2018-06-23,,0,6.5737658,6.2822194,
7555,Colombia,WC2018,2018-06-24,,0,7.296618,6.174556,
7554,England,WC2018,2018-06-24,,1,8.587987,1.7369938,
7556,Japan,WC2018,2018-06-24,,1,10.000244,4.25467,
7554,Panama,WC2018,2018-06-24,,0,7.6106453,5.846873,
7555,Poland,WC2018,2018-06-24,,0,7.8820868,6.278961,
7556,Senegal,WC2018,2018-06-24,,1,10.258103,4.8100677,
7559,Egypt,WC2018,2018-06-25,,0,7.5776753,5.610375,
7557,Iran,WC2018,2018-06-25,,0,8.84021,6.482274,
7560,Morocco,WC2018,2018-06-25,,0,9.003603,6.678058,
7557,Portugal,WC2018,2018-06-25,,1,9.266456,1.1645473,
7558,Russia,WC2018,2018-06-25,,0,8.79088,6.3783364,
7559,Saudi Arabia,WC2018,2018-06-25,,0,7.0556073,3.6262977,
7560,Spain,WC2018,2018-06-25,,1,10.660209,0.6807418,
7558,Uruguay,WC2018,2018-06-25,,0,6.716201,6.1029687,
7564,Argentina,WC2018,2018-06-26,,1,9.966548,4.7901993,
7562,Australia,WC2018,2018-06-26,,0,7.9735866,4.4867983,
7561,Croatia,WC2018,2018-06-26,,1,9.565252,2.4500103,
7563,Denmark,WC2018,2018-06-26,,0,8.793675,6.676103,
7563,France,WC2018,2018-06-26,,1,11.3155,2.5807517,
7561,Iceland,WC2018,2018-06-26,,1,10.261299,5.8869076,
7564,Nigeria,WC2018,2018-06-26,,0,7.6318493,5.991924,
7562,Peru,WC2018,2018-06-26,,0,7.266395,5.1842804,
7565,Brazil,WC2018,2018-06-27,,0,6.0698385,6.0862737,
7568,Costa Rica,WC2018,2018-06-27,,0,9.3674135,6.561618,
7567,Germany,WC2018,2018-06-27,,1,8.244347,2.539156,
7566,Mexico,WC2018,2018-06-27,,0,8.794302,4.12764,
7565,Serbia,WC2018,2018-06-27,,0,6.158325,6.0518775,
